id_votacao,data,data_hora_registro,sigla_orgao,descricao_proposicao,descricao,aprovacao,id_proposicao
2385788-8,2023-10-10,2023-10-10T19:55:14,PLEN,REQ 2920/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2385788
2385535-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2385535
2385781-4,2023-10-03,2023-10-03T16:15:06,CPIPIRAM,REQ 178/2023 CPIPIRAM,Aprovado.,1.0,2385781
2385708-2,2023-09-13,2023-09-13T14:37:18,CEXFPM,REQ 9/2023 CEXFPM,Aprovado.,1.0,2385708
2385778-3,2023-09-13,2023-09-13T16:26:33,CPIPIRAM,REQ 177/2023 CPIPIRAM,Aprovado.,1.0,2385778
2385778-2,2023-09-13,2023-09-13T16:26:21,CPIPIRAM,REQ 177/2023 CPIPIRAM,Aprovado.,1.0,2385778
2385882-27,2024-03-20,2024-03-20T13:49:01,CESPO,,Aprovado o Parecer.,1.0,2385882
2385939-21,2023-11-29,2023-11-29T15:19:40,CCULT,,Aprovado o Parecer.,1.0,2385939
2385944-2,2023-09-20,2023-09-20T10:46:10,CME,REQ 144/2023 CME,Aprovado. Subscrito pelo Deputado Júnior Ferrari.,1.0,2385944
2385847-18,2024-04-17,2024-04-17T18:12:51,PLEN,PL 4313/2023,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,2385847
2386002-38,2024-11-26,2024-11-26T15:04:08,CAPADR,,Aprovado o Parecer.,1.0,2386002
2386002-36,2024-11-01,2024-11-01T09:06:30,MESA,,"Retirado o REQ n. 4353/2024, em razão do deferimento do Requerimento n. REQ 4360/2024, nos termos do artigo 104, caput, combinado com o artigo 114, VII, ambos do RICD.",1.0,2386002
2385936-23,2024-03-20,2024-03-20T16:06:30,CCULT,,Aprovado o Parecer.,1.0,2385936
2385935-3,2023-09-20,2023-09-20T14:42:09,CCULT,REQ 33/2023 CCULT,Aprovado.,1.0,2385935
2385977-3,2023-09-26,2023-09-26T16:04:33,CASP,REQ 68/2023 CASP,Aprovado.,1.0,2385977
2386010-2,2023-09-13,2023-09-13T11:32:26,CSAUDE,REQ 224/2023 CSAUDE,Aprovado. Subscrito pelos Deputados Messias Donato e Jorge Solla.,1.0,2386010
2386008-2,2023-09-13,2023-09-13T11:32:14,CSAUDE,REQ 223/2023 CSAUDE,"Aprovado. Subscrito pelo Deputado Jorge Solla. Aprovada a inclusão de representante da Associação Brasileira do Comércio Farmacêutico (ABCFARMA), apresentada pela Autora.",1.0,2386008
2386036-14,2024-02-20,2024-02-20T21:13:02,PLEN,PL 4350/2023,"Aprovado requerimento n. 1884/2023 do Sr. Fábio Macedo e outros que requer urgência para o PL 10106/2018, do Senado Federal, que “altera a Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre a obrigatoriedade de publicação na internet de listas de pacientes que serão submetidos a procedimentos cirúrgicos eletivos no âmbito do Sistema Único de Saúde (SUS), e a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), para caracterizar o descumprimento dessa disposição como ato de improbidade administrativa”.",1.0,2386036
2386011-35,2024-03-26,2024-03-26T12:04:21,CIDOSO,,Aprovado o Parecer do Deputado Geraldo Resende (PSDB-MS).,1.0,2386011
2386138-4,2023-12-01,2023-12-01T11:12:50,CDHMIR,,Aprovado.,1.0,2386138
2388491-7,2024-11-26,2024-11-26T17:55:03,PLEN,REQ 3108/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 290; Não: 111; Abstenção: 3; Total: 404.,1.0,2386051
2386051-32,2024-06-05,2024-06-05T11:00:13,CAPADR,,Aprovado o Parecer.,1.0,2386051
2386051-31,2024-06-05,2024-06-05T11:00:03,CAPADR,,Aprovado o Requerimento de Inversão de Pauta do deputado Rodolfo Nogueira.,1.0,2386051
2386134-3,2023-12-01,2023-12-01T11:12:40,CDHMIR,,Aprovado.,1.0,2386134
2386178-29,2023-10-10,2023-10-10T19:43:02,PLEN,,Aprovada a Redação Final assinada pela relatora Dep. Laura Carneiro (PSD-RJ).,1.0,2386178
2386178-26,2023-10-10,2023-10-10T19:41:30,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 4.358, de 2023, adotado pela relatora da Comissão de Saúde.",1.0,2386178
2387338-8,2023-09-19,2023-09-19T19:15:31,PLEN,REQ 3002/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2386178
2386177-3,2023-09-19,2023-09-19T16:51:26,CSPCCO,REQ 291/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Marcos Pollon, Coronel Meira, Sargento Fahur, Alberto Fraga, Coronel Ulysses, Delegado Palumbo, Sargento Portugal, Osmar Terra, Junio Amaral, Delegado Caveira, Delegado Paulo Bilynskyj, Zucco, Fred Linhares e Capitão Alden.",1.0,2386177
2386176-3,2023-09-26,2023-09-26T15:18:34,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição do Deputado Sargento Fahur.",1.0,2386176
2386202-22,2024-04-17,2024-04-17T14:38:50,CMULHER,,Aprovado o Parecer.,1.0,2386202
2386175-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,REQ 289/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2386175
2386248-22,2024-08-14,2024-08-14T10:49:20,CAPADR,,Aprovado o Parecer com os votos contrários dos deputados Marcon e Elisangela Araujo.,1.0,2386248
2386382-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,REQ 292/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2386382
2386361-2,2023-09-19,2023-09-19T15:21:01,CPOVOS,REQ 70/2023 CPOVOS,"Aprovado, subscrito pelo Dep. Gabriel Mota (Republicanos/RR). O Deputado Chico Alencar (PSOL/RJ) fez o uso da palavra.",1.0,2386361
2386343-3,2023-09-13,2023-09-13T14:11:42,CMULHER,REQ 75/2023 CMULHER,Aprovado.,1.0,2386343
2386384-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,REQ 294/2023 CSPCCO,"Aprovado,com subscrição dos Deputados Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2386384
2386349-2,2023-09-13,2023-09-13T14:37:27,CEXFPM,REQ 11/2023 CEXFPM,Aprovado.,1.0,2386349
2386335-3,2023-09-13,2023-09-13T14:11:42,CMULHER,REQ 74/2023 CMULHER,Aprovado.,1.0,2386335
2386383-3,2023-09-26,2023-09-26T15:18:35,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição do Deputado Sargento Fahur.",1.0,2386383
2386407-29,2025-04-09,2025-04-09T13:28:17,CCTI,,Aprovado o Parecer.,1.0,2386407
2386418-2,2023-09-19,2023-09-19T15:20:24,CICS,REQ 40/2023 CICS,Aprovado.,1.0,2386418
2386419-2,2023-09-13,2023-09-13T13:36:13,CESPO,REQ 64/2023 CESPO,"Requerimento lido pelo autor, Deputado Prof. Paulo Fernando. Requerimento subscrito pelo Deputado Luiz Lima.
Aprovado.",1.0,2386419
2386413-15,2024-11-13,2024-11-13T18:32:22,PLEN,PL 4374/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1658/2024, por ter sido aprovado o REQ 1528/2024 que está apensado ao primeiro.",1.0,2386413
2386413-14,2024-11-13,2024-11-13T18:32:14,PLEN,PL 4374/2023,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2386413
2386429-3,2023-09-13,2023-09-13T16:01:38,CPIPIRAM,REQ 180/2023 CPIPIRAM,Aprovado.,1.0,2386429
2386420-2,2023-09-13,2023-09-13T11:41:04,CSAUDE,REQ 226/2023 CSAUDE,Aprovado.,1.0,2386420
2386445-35,2024-11-27,2024-11-27T11:18:46,CVT,,Aprovado o Parecer.,1.0,2386445
2386445-22,2023-12-06,2023-12-06T15:51:59,CMULHER,,Aprovado o Parecer.,1.0,2386445
2386454-4,2023-09-12,2023-09-12T15:09:02,CPASF,REQ 53/2023 CPASF,Aprovado.,1.0,2386454
2386455-3,2023-09-12,2023-09-12T15:41:41,CSPCCO,REQ 296/2023 CSPCCO,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Luciano Azevedo, Osmar Terra, Capitão Alden, Alberto Fraga, Coronel Ulysses e Sargento Fahur.",1.0,2386455
2386442-2,2023-09-13,2023-09-13T10:29:23,CTRAB,REQ 71/2023 CTRAB,Aprovado.,1.0,2386442
2386430-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,REQ 295/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2386430
2386457-3,2023-09-12,2023-09-12T15:41:41,CSPCCO,,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Capitão Alden,  Luciano Azevedo, Coronel Ulysses e Sargento Fahur.",1.0,2386457
2386450-2,2023-09-19,2023-09-19T15:27:43,CPOVOS,REQ 71/2023 CPOVOS,"Aprovado, subscrito pelos deputados Gabriel Mota (Republicanos/RR) e Defensor Stélio Dener (Republicanos/RR).",1.0,2386450
2386460-3,2023-09-12,2023-09-12T15:41:42,CSPCCO,,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Capitão Alden, Luciano Azevedo, Coronel Ulysses e Sargento Fahur.",1.0,2386460
2386468-2,2023-09-12,2023-09-12T16:51:23,CSPCCO,REQ 303/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Coronel Ulysses e Sargento Fahur.",1.0,2386468
2386458-3,2023-09-12,2023-09-12T15:41:41,CSPCCO,,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Capitão Alden, Luciano Azevedo, Coronel Ulysses, Zucco e Sargento Fahur.",1.0,2386458
2386456-3,2023-09-12,2023-09-12T15:41:41,CSPCCO,REQ 297/2023 CSPCCO,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Capitão Alden, Luciano Azevedo, Coronel Ulysses e Sargento Fahur.",1.0,2386456
2386461-2,2023-09-12,2023-09-12T16:51:23,CSPCCO,REQ 302/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2386461
2386459-3,2023-09-12,2023-09-12T15:41:41,CSPCCO,,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Luciano Azevedo, Coronel Ulysses e Sargento Fahur.",1.0,2386459
2386477-27,2025-04-23,2025-04-23T15:29:38,CAPADR,,Aprovado o Parecer com voto contrário do Deputado Padre João.,1.0,2386477
2386463-31,2024-06-11,2024-06-11T17:08:33,CPD,,Aprovado o Parecer.,1.0,2386463
2386471-3,2023-09-12,2023-09-12T15:41:42,CSPCCO,,"Aprovado, subscrito pelos Deputados Eriberto Medeiros, Reimont, Delegado Da Cunha, Coronel Ulysses, Coronel Telhada, Delegado Paulo Bilynskyj, Gilvan da Federal, Aluisio Mendes, Duda Salabert, Osmar Terra, Alberto Fraga, Capitão Alden, Luciano Azevedo, Coronel Ulysses e Sargento Fahur.",1.0,2386471
2386473-3,2023-09-26,2023-09-26T15:10:49,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição do Deputado Sargento Fahur.",1.0,2386473
2391919-2,2023-10-03,2023-10-03T16:07:02,CASP,REQ 79/2023 CASP,Aprovado.,1.0,2386476
2386476-3,2023-09-26,2023-09-26T16:06:58,CASP,,Aprovado.,1.0,2386476
2386484-2,2023-09-13,2023-09-13T14:37:37,CEXFPM,REQ 12/2023 CEXFPM,Aprovado.,1.0,2386484
2386486-2,2023-09-13,2023-09-13T13:09:31,CCTI,REQ 28/2023 CCTI,Aprovado.,1.0,2386486
2395952-2,2023-10-24,2023-10-24T15:06:12,CICS,REQ 51/2023 CICS,Aprovado.,1.0,2386481
2386481-2,2023-09-19,2023-09-19T15:20:29,CICS,REQ 41/2023 CICS,"Aprovado com acréscimo, pelo Dep. Vitor Lippi, da CNI e Fiesp; e acréscimo, pelo Dep. Pompeo de Mattos, de Roland Saldanha, da PUC-SP, e Tércio Sampaio Ferraz Júnior, da USP, na lista de convidados.",1.0,2386481
2386474-2,2023-09-13,2023-09-13T10:48:07,CREDN,,"Subscrito pelos Deputados Claudio Cajado e Márcio Marinho. Aprovado o Requerimento, com a extensão da Moção de Solidariedade ao povo da Líbia, atingido por fortes tempestades e rompimento de barragens.",1.0,2386474
2386490-61,2025-02-19,2025-02-19T20:13:22,PLEN,,"Aprovada a Redação Final assinada pela relatora, Dep. Juliana Cardoso (PT/SP).",1.0,2386490
2386490-58,2025-02-19,2025-02-19T20:11:53,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 4.381, de 2023, adotado pela relatora da Comissão da Amazônia e dos Povos Originários e Tradicionais.",1.0,2386490
2386490-35,2024-05-14,2024-05-14T15:24:55,CSPCCO,,Aprovado o Parecer.,1.0,2386490
2386490-30,2024-04-24,2024-04-24T19:20:27,SECAP(SGM),,"Realizar o encaminhamento do PL-4381/2023 à CPOVOS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2386490
2386490-29,2024-04-24,2024-04-24T19:20:27,SECAP(SGM),,"Realizar o encaminhamento do PL-4381/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2386490
2386490-28,2024-04-24,2024-04-24T19:20:27,SECAP(SGM),,"Realizar o encaminhamento do PL-4381/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2386490
2386490-27,2024-04-24,2024-04-24T19:20:27,SECAP(SGM),,"Realizar o encaminhamento do PL-4381/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2386490
2427395-8,2024-04-24,2024-04-24T19:20:26,PLEN,REQ 1234/2024,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 297; não: 108; total:.405,1.0,2386490
2386472-2,2023-09-13,2023-09-13T11:24:12,CAPADR,,Aprovado o requerimento.,1.0,2386472
2386479-31,2023-12-12,2023-12-12T17:11:01,CSPCCO,,Aprovado o Parecer.,1.0,2386479
2386482-2,2023-09-13,2023-09-13T10:33:22,CAPADR,,"Aprovado o requerimento de inversão de pauta, do Dep. Marcel van Hattem.
Aprovado o REQ 132/2023, com subscrição dos deputados Marcon e Albuquerque; e com aditamento para que seja realizada audiência pública conjunta com as demais Comissões que aprovarem requerimentos afins.",1.0,2386482
2386514-2,2023-09-12,2023-09-12T16:18:14,CEENERG,REQ 23/2023 CEENERG,Aprovado.,1.0,2386514
2386518-2,2023-09-13,2023-09-13T10:29:23,CTRAB,REQ 72/2023 CTRAB,Aprovado.,1.0,2386518
2386509-2,2023-09-12,2023-09-12T15:55:20,CPD,REQ 49/2023 CPD,Aprovado.,1.0,2386509
2386531-2,2023-09-12,2023-09-12T17:36:25,CEXMABRU,REQ 55/2023 CEXMABRU,Aprovado.,1.0,2386531
2386516-2,2023-09-12,2023-09-12T16:18:27,CEENERG,REQ 24/2023 CEENERG,Aprovado.,1.0,2386516
2386533-2,2023-09-19,2023-09-19T15:24:01,CICS,REQ 42/2023 CICS,"Aprovado com subscrição do Deputado Delegado Ramagem, com solicitação de substituição da entidade ACEL pela CONEXIS, e das operadoras CLARO, TIM e VIVO pela WINITY.",1.0,2386533
2388432-2,2023-09-20,2023-09-20T10:37:07,CSAUDE,REQ 234/2023 CSAUDE,Aprovado. Subscrito pelas Deputadas Geovania de Sá e Enfermeira Ana Paula.,1.0,2386539
2386539-2,2023-09-13,2023-09-13T11:41:11,CSAUDE,REQ 227/2023 CSAUDE,Aprovado.,1.0,2386539
2386559-2,2023-09-19,2023-09-19T16:52:02,CSPCCO,REQ 307/2023 CSPCCO,Aprovado.,1.0,2386559
2395615-2,2023-10-18,2023-10-18T11:23:47,CFFC,REQ 390/2023 CFFC,Aprovado.,1.0,2386561
2386561-2,2023-09-13,2023-09-13T10:49:33,CFFC,,Aprovado. Subscrito pelo Deputado Aureo Ribeiro.,1.0,2386561
2386581-2,2023-09-13,2023-09-13T10:53:26,CFFC,REQ 321/2023 CFFC,"Aprovado com alteração. Alterado para que se faça nova audiência pública. Subscrito pelos Deputados Aureo Ribeiro, Jorge Solla e Alberto Mourão.",1.0,2386581
2386577-2,2023-09-20,2023-09-20T10:49:51,CME,REQ 145/2023 CME,"Aprovado. Subscrito pelos Deputados Sidney Leite, Júnior Ferrari e pela Deputada Silvia Waiãpi.",1.0,2386577
2386551-2,2023-09-19,2023-09-19T16:52:02,CSPCCO,REQ 306/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Marcos Pollon, Sargento Fahur, Zucco e Capitão Alden.",1.0,2386551
2386517-2,2023-09-12,2023-09-12T16:18:43,CEENERG,REQ 25/2023 CEENERG,Aprovado.,1.0,2386517
2386513-2,2023-09-12,2023-09-12T16:18:01,CEENERG,REQ 22/2023 CEENERG,Aprovado.,1.0,2386513
2386587-2,2023-09-13,2023-09-13T10:48:01,CFFC,,Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2386587
2386604-2,2023-09-13,2023-09-13T10:52:42,CAPADR,REQ 134/2023 CAPADR,"Aprovado o requerimento, com subscrição do deputado Domingos Neto; aprovado também o REQ 122/2023, de forma conjunta.",1.0,2386604
2386603-2,2023-09-13,2023-09-13T10:46:08,CAPADR,,"Aprovado o requerimento de inversão de pauta, do Dep. Coronel Assis.
Aprovado o REQ 133/2023.",1.0,2386603
2386530-2,2023-09-12,2023-09-12T17:36:12,CEXMABRU,REQ 54/2023 CEXMABRU,Aprovado.,1.0,2386530
2386567-2,2023-09-12,2023-09-12T17:36:34,CEXMABRU,REQ 56/2023 CEXMABRU,Aprovado.,1.0,2386567
2386618-3,2023-10-03,2023-10-03T17:08:09,GTESCOLA,REQ 18/2023 GTESCOLA,Aprovado.,1.0,2386618
2386613-2,2023-09-13,2023-09-13T10:49:07,CFFC,REQ 323/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2386613
2386661-27,2024-03-26,2024-03-26T16:00:22,CPD,,Aprovado o Parecer.,1.0,2386661
2386661-19,2023-10-10,2023-10-10T20:28:21,SECAP(SGM),,"Realizar o encaminhamento do PL-4396/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2386661
2395369-8,2023-10-10,2023-10-10T20:28:20,PLEN,REQ 3506/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2386661
2388108-2,2023-09-20,2023-09-20T10:29:57,CFT,REQ 60/2023 CFT,"Aprovado com alterações: Inclusão da Sra. Nadir Moreno, Presidente da  Associação Brasileira das Empresas de Transporte Internacional Expresso de Cargas - ABRAEC.",1.0,2386617
2386617-3,2023-09-13,2023-09-13T10:32:25,CFT,REQ 57/2023 CFT,"Aprovado com alterações:1- Dario Carnevalli Durigan, Secretário-Executivo do Ministério da Fazenda; 2- Robinson Sakiyama Barreirinhas, Secretário Especial da Receita Federal; 3- Tatiana Lacerda Prazeres, Secretária de Comércio Exterior do Ministério do Desenvolvimento, Indústria , Comércio e Serviços (MDIC); 4- Fabiano Silva dos Santos, Presidente dos Correios; 5- Alfredo Cotait Neto, Confederação das Associações Comerciais e Empresariais do Brasil; 6- Haroldo Ferreira, Presidente Executivo da Abicalçados; 7- José César, Confederação Nacional de Dirigentes Lojistas; 8- José Gonçalves, Presidente do Instituto para Desenvolvimento do Varejo (IDV); 9- Nathalia Rodrigues, CEO e Fundadora da Nath Finanças.",1.0,2386617
2386619-3,2023-09-13,2023-09-13T10:35:45,CFT,REQ 58/2023 CFT,Aprovado.,1.0,2386619
2386639-3,2023-09-20,2023-09-20T10:50:23,CSAUDE,REQ 228/2023 CSAUDE,"Aprovado. Subscrito pelas Deputadas Eliane Braz e Geovania de Sá e pelos Deputados Frederico, Dr.Fernando Máximo e Jorge Solla.",1.0,2386639
2386652-2,2023-09-19,2023-09-19T16:38:00,CSPCCO,REQ 308/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Eduardo Bolsonaro, Coronel Meira, Sargento Fahur, Sargento Portugal, Osmar Terra, Junio Amaral, Delegado Caveira, Delegado Paulo Bilynskyj, Coronel Assis, Rodolfo Nogueira, Zucco, Fred Linhares, Capitão Alden, Coronel Ulysses, General Girão, Nicoletti, Jones Moura, Albuquerque, Alberto Fraga e Sanderson.",1.0,2386652
2386648-4,2023-09-13,2023-09-13T14:43:56,CCULT,REQ 34/2023 CCULT,Aprovado.,1.0,2386648
2386673-3,2023-09-20,2023-09-20T13:08:28,CESPO,REQ 65/2023 CESPO,"Requerimento lido pelo seu autor, Deputado Luiz Lima. 
Aprovado.",1.0,2386673
2386701-2,2023-09-13,2023-09-13T16:27:55,CPIPIRAM,REQ 181/2023 CPIPIRAM,Aprovado.,1.0,2386701
2386664-3,2023-09-13,2023-09-13T14:11:42,CMULHER,REQ 76/2023 CMULHER,Aprovado.,1.0,2386664
2386684-3,2023-10-18,2023-10-18T14:57:53,CLP,REQ 60/2023 CLP,Aprovado.,1.0,2386684
2386684-2,2023-09-20,2023-09-20T14:34:51,CLP,REQ 60/2023 CLP,Os Deputados Pedro Uczai e Professora Goreth subscreveram o requerimento. Aprovado.,1.0,2386684
2386685-48,2024-08-13,2024-08-13T15:34:31,CCJC,,Aprovada a Redação Final.,1.0,2386685
2386685-33,2024-06-25,2024-06-25T15:50:18,CCJC,,Aprovado o Parecer.,1.0,2386685
2386685-21,2023-11-22,2023-11-22T16:13:24,CTUR,,Aprovado o Parecer.,1.0,2386685
2386614-2,2023-09-13,2023-09-13T10:49:07,CFFC,REQ 324/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2386614
2386769-3,2023-09-13,2023-09-13T17:49:53,CEDIRDIG,REQ 20/2023 CEDIRDIG,Aprovado.,1.0,2386769
2386769-2,2023-09-13,2023-09-13T16:44:54,CEDIRDIG,REQ 20/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieira de Melo.,1.0,2386769
2386779-2,2023-09-13,2023-09-13T14:37:45,CEXFPM,REQ 13/2023 CEXFPM,Aprovado.,1.0,2386779
2386782-3,2023-09-13,2023-09-13T17:50:15,CEDIRDIG,REQ 22/2023 CEDIRDIG,Aprovado.,1.0,2386782
2386782-2,2023-09-13,2023-09-13T16:50:18,CEDIRDIG,REQ 22/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieria de Melo.,1.0,2386782
2386638-4,2023-09-26,2023-09-26T15:45:11,CMO,REQ 10/2023 CMO,Aprovado.,1.0,2386638
2386642-7,2023-09-19,2023-09-19T19:11:17,PLEN,REQ 2982/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2386642
2386784-3,2023-09-13,2023-09-13T17:50:54,CEDIRDIG,REQ 24/2023 CEDIRDIG,Aprovado.,1.0,2386784
2386784-2,2023-09-13,2023-09-13T16:51:31,CEDIRDIG,REQ 24/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieira de Melo.,1.0,2386784
2386780-3,2023-09-13,2023-09-13T17:49:16,CEDIRDIG,REQ 21/2023 CEDIRDIG,Aprovado.,1.0,2386780
2386780-2,2023-09-13,2023-09-13T16:49:26,CEDIRDIG,REQ 21/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieira de Melo.,1.0,2386780
2386783-3,2023-09-13,2023-09-13T17:50:33,CEDIRDIG,REQ 23/2023 CEDIRDIG,Aprovado.,1.0,2386783
2386783-2,2023-09-13,2023-09-13T16:50:56,CEDIRDIG,REQ 23/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieria de Melo.,1.0,2386783
2386785-3,2023-09-13,2023-09-13T17:51:13,CEDIRDIG,REQ 25/2023 CEDIRDIG,Aprovado.,1.0,2386785
2386785-2,2023-09-13,2023-09-13T16:52:01,CEDIRDIG,REQ 25/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieira de Melo.,1.0,2386785
2386774-2,2023-09-13,2023-09-13T16:29:24,CPIPIRAM,REQ 183/2023 CPIPIRAM,Encaminhou a votação o Deputado Aureo Ribeiro. Aprovado.,1.0,2386774
2386773-3,2023-09-13,2023-09-13T16:30:02,CPIPIRAM,REQ 182/2023 CPIPIRAM,Encaminhou a votação o Deputado Aureo Ribeiro. Aprovado.,1.0,2386773
2386773-2,2023-09-13,2023-09-13T16:30:00,CPIPIRAM,REQ 182/2023 CPIPIRAM,Aprovado.,1.0,2386773
2386786-3,2023-09-13,2023-09-13T17:51:33,CEDIRDIG,REQ 26/2023 CEDIRDIG,Aprovado.,1.0,2386786
2386786-2,2023-09-13,2023-09-13T16:52:27,CEDIRDIG,REQ 26/2023 CEDIRDIG,Subscreveu o Deputado Evair Vieira de Melo.,1.0,2386786
2386787-3,2023-09-13,2023-09-13T17:51:51,CEDIRDIG,REQ 27/2023 CEDIRDIG,Aprovado.,1.0,2386787
