codTema,tema,relevancia,id_proposicao
52,Previdência e Assistência Social,0,2389423
54,"Energia, Recursos Hídricos e Minerais",0,2389425
46,Educação,0,2389445
56,Saúde,0,2389445
39,Esporte e Lazer,0,2389446
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389468
44,Direitos Humanos e Minorias,0,2389487
56,Saúde,0,2389487
44,Direitos Humanos e Minorias,0,2389510
56,Saúde,0,2389510
57,Defesa e Segurança,0,2389498
76,Direito e Justiça,0,2389498
43,Direito Penal e Processual Penal,0,2389498
34,Administração Pública,0,2389546
44,Direitos Humanos e Minorias,0,2389546
70,Finanças Públicas e Orçamento,0,2389546
66,"Indústria, Comércio e Serviços",0,2389549
56,Saúde,0,2389549
34,Administração Pública,0,2389525
70,Finanças Públicas e Orçamento,0,2389525
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389525
44,Direitos Humanos e Minorias,0,2389567
46,Educação,0,2389567
66,"Indústria, Comércio e Serviços",0,2389567
44,Direitos Humanos e Minorias,0,2389570
74,"Política, Partidos e Eleições",0,2389570
57,Defesa e Segurança,0,2389544
44,Direitos Humanos e Minorias,0,2389544
46,Educação,0,2389544
34,Administração Pública,0,2389575
57,Defesa e Segurança,0,2389575
76,Direito e Justiça,0,2389575
61,"Viação, Transporte e Mobilidade",0,2389575
56,Saúde,0,2389583
67,Direito e Defesa do Consumidor,0,2389584
68,Direito Constitucional,0,2389578
44,Direitos Humanos e Minorias,0,2389578
44,Direitos Humanos e Minorias,0,2389586
34,Administração Pública,0,2389588
57,Defesa e Segurança,0,2389588
46,Educação,0,2389588
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389569
67,Direito e Defesa do Consumidor,0,2389569
40,Economia,0,2389569
70,Finanças Públicas e Orçamento,0,2389569
57,Defesa e Segurança,0,2389600
76,Direito e Justiça,0,2389600
43,Direito Penal e Processual Penal,0,2389600
44,Direitos Humanos e Minorias,0,2389600
41,Cidades e Desenvolvimento Urbano,0,2389603
57,Defesa e Segurança,0,2389603
42,Direito Civil e Processual Civil,0,2389577
76,Direito e Justiça,0,2389577
43,Direito Penal e Processual Penal,0,2389577
72,Homenagens e Datas Comemorativas,0,2389629
34,Administração Pública,0,2389633
57,Defesa e Segurança,0,2389633
76,Direito e Justiça,0,2389633
44,Direitos Humanos e Minorias,0,2389633
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389585
40,Economia,0,2389585
34,Administração Pública,0,2389587
66,"Indústria, Comércio e Serviços",0,2389587
34,Administração Pública,0,2389592
42,Direito Civil e Processual Civil,0,2389592
44,Direitos Humanos e Minorias,0,2389592
58,Trabalho e Emprego,0,2389592
61,"Viação, Transporte e Mobilidade",0,2389619
61,"Viação, Transporte e Mobilidade",0,2389623
34,Administração Pública,0,2389658
39,Esporte e Lazer,0,2389658
56,Saúde,0,2389658
46,Educação,0,2389661
44,Direitos Humanos e Minorias,0,2389639
58,Trabalho e Emprego,0,2389639
72,Homenagens e Datas Comemorativas,0,2389643
34,Administração Pública,0,2389674
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389674
56,Saúde,0,2389674
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389653
53,Processo Legislativo e Atuação Parlamentar,0,2389653
34,Administração Pública,0,2389654
46,Educação,0,2389654
58,Trabalho e Emprego,0,2389654
34,Administração Pública,0,2389677
41,Cidades e Desenvolvimento Urbano,0,2389677
61,"Viação, Transporte e Mobilidade",0,2389677
72,Homenagens e Datas Comemorativas,0,2389679
53,Processo Legislativo e Atuação Parlamentar,0,2389679
58,Trabalho e Emprego,0,2389696
40,Economia,0,2389697
70,Finanças Públicas e Orçamento,0,2389697
66,"Indústria, Comércio e Serviços",0,2389697
34,Administração Pública,0,2389673
40,Economia,0,2389673
58,Trabalho e Emprego,0,2389673
34,Administração Pública,0,2389711
46,Educação,0,2389711
70,Finanças Públicas e Orçamento,0,2389711
52,Previdência e Assistência Social,0,2389711
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389723
62,"Ciência, Tecnologia e Inovação",0,2389723
66,"Indústria, Comércio e Serviços",0,2389723
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389723
34,Administração Pública,0,2389680
41,Cidades e Desenvolvimento Urbano,0,2389680
57,Defesa e Segurança,0,2389680
56,Saúde,0,2389740
72,Homenagens e Datas Comemorativas,0,2389728
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389737
40,Economia,0,2389737
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389737
56,Saúde,0,2389737
44,Direitos Humanos e Minorias,0,2389748
66,"Indústria, Comércio e Serviços",0,2389748
52,Previdência e Assistência Social,0,2389748
58,Trabalho e Emprego,0,2389748
34,Administração Pública,0,2389772
57,Defesa e Segurança,0,2389772
70,Finanças Públicas e Orçamento,0,2389772
34,Administração Pública,0,2389738
52,Previdência e Assistência Social,0,2389738
58,Trabalho e Emprego,0,2389738
37,Comunicações,0,2389774
43,Direito Penal e Processual Penal,0,2389741
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389741
72,Homenagens e Datas Comemorativas,0,2389760
56,Saúde,0,2389760
37,Comunicações,0,2389775
62,"Ciência, Tecnologia e Inovação",0,2389776
44,Direitos Humanos e Minorias,0,2389776
56,Saúde,0,2389776
40,Economia,0,2389778
58,Trabalho e Emprego,0,2389778
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389811
40,Economia,0,2389811
66,"Indústria, Comércio e Serviços",0,2389811
34,Administração Pública,0,2389806
70,Finanças Públicas e Orçamento,0,2389806
34,Administração Pública,0,2389871
58,Trabalho e Emprego,0,2389871
46,Educação,0,2389866
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389866
58,Trabalho e Emprego,0,2389866
67,Direito e Defesa do Consumidor,0,2389908
40,Economia,0,2389908
66,"Indústria, Comércio e Serviços",0,2389908
60,Turismo,0,2389908
57,Defesa e Segurança,0,2389867
44,Direitos Humanos e Minorias,0,2389867
34,Administração Pública,0,2389928
70,Finanças Públicas e Orçamento,0,2389928
57,Defesa e Segurança,0,2389938
44,Direitos Humanos e Minorias,0,2389938
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389934
67,Direito e Defesa do Consumidor,0,2389943
44,Direitos Humanos e Minorias,0,2389943
66,"Indústria, Comércio e Serviços",0,2389943
56,Saúde,0,2389943
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389974
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2389925
56,Saúde,0,2389925
41,Cidades e Desenvolvimento Urbano,0,2389975
40,Economia,0,2389975
66,"Indústria, Comércio e Serviços",0,2389975
61,"Viação, Transporte e Mobilidade",0,2389976
53,Processo Legislativo e Atuação Parlamentar,0,2389977
70,Finanças Públicas e Orçamento,0,2389978
66,"Indústria, Comércio e Serviços",0,2389978
48,Meio Ambiente e Desenvolvimento Sustentável,0,2389978
61,"Viação, Transporte e Mobilidade",0,2389978
66,"Indústria, Comércio e Serviços",0,2389979
61,"Viação, Transporte e Mobilidade",0,2389979
44,Direitos Humanos e Minorias,0,2390016
46,Educação,0,2390016
72,Homenagens e Datas Comemorativas,0,2390019
67,Direito e Defesa do Consumidor,0,2390039
66,"Indústria, Comércio e Serviços",0,2390039
34,Administração Pública,0,2390068
44,Direitos Humanos e Minorias,0,2390068
44,Direitos Humanos e Minorias,0,2390054
46,Educação,0,2390054
44,Direitos Humanos e Minorias,0,2390072
58,Trabalho e Emprego,0,2390072
46,Educação,0,2390093
44,Direitos Humanos e Minorias,0,2390101
72,Homenagens e Datas Comemorativas,0,2390101
44,Direitos Humanos e Minorias,0,2390075
46,Educação,0,2390075
44,Direitos Humanos e Minorias,0,2390076
46,Educação,0,2390076
44,Direitos Humanos e Minorias,0,2390114
56,Saúde,0,2390114
34,Administração Pública,0,2390116
44,Direitos Humanos e Minorias,0,2390116
56,Saúde,0,2390116
72,Homenagens e Datas Comemorativas,0,2390091
44,Direitos Humanos e Minorias,0,2390118
74,"Política, Partidos e Eleições",0,2390118
40,Economia,0,2390158
58,Trabalho e Emprego,0,2390158
34,Administração Pública,0,2390119
56,Saúde,0,2390119
58,Trabalho e Emprego,0,2390119
67,Direito e Defesa do Consumidor,0,2390135
44,Direitos Humanos e Minorias,0,2390135
61,"Viação, Transporte e Mobilidade",0,2390185
74,"Política, Partidos e Eleições",0,2390181
70,Finanças Públicas e Orçamento,0,2390208
66,"Indústria, Comércio e Serviços",0,2390208
55,Relações Internacionais e Comércio Exterior,0,2390208
56,Saúde,0,2390210
37,Comunicações,0,2390217
57,Defesa e Segurança,0,2390217
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390217
61,"Viação, Transporte e Mobilidade",0,2390209
43,Direito Penal e Processual Penal,0,2390232
44,Direitos Humanos e Minorias,0,2390221
46,Educação,0,2390221
44,Direitos Humanos e Minorias,0,2390236
46,Educação,0,2390236
70,Finanças Públicas e Orçamento,0,2390241
66,"Indústria, Comércio e Serviços",0,2390241
70,Finanças Públicas e Orçamento,0,2390233
56,Saúde,0,2390233
57,Defesa e Segurança,0,2390270
37,Comunicações,0,2390250
58,Trabalho e Emprego,0,2390250
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390251
67,Direito e Defesa do Consumidor,0,2390275
54,"Energia, Recursos Hídricos e Minerais",0,2390275
52,Previdência e Assistência Social,0,2390275
34,Administração Pública,0,2390279
41,Cidades e Desenvolvimento Urbano,0,2390279
61,"Viação, Transporte e Mobilidade",0,2390279
34,Administração Pública,0,2390282
57,Defesa e Segurança,0,2390282
40,Economia,0,2390282
40,Economia,0,2390281
70,Finanças Públicas e Orçamento,0,2390281
58,Trabalho e Emprego,0,2390281
44,Direitos Humanos e Minorias,0,2390297
46,Educação,0,2390297
57,Defesa e Segurança,0,2390283
40,Economia,0,2390283
52,Previdência e Assistência Social,0,2390283
34,Administração Pública,0,2390300
57,Defesa e Segurança,0,2390300
76,Direito e Justiça,0,2390300
44,Direitos Humanos e Minorias,0,2390289
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390289
34,Administração Pública,0,2390340
46,Educação,0,2390340
70,Finanças Públicas e Orçamento,0,2390340
34,Administração Pública,0,2390305
57,Defesa e Segurança,0,2390305
40,Economia,0,2390305
53,Processo Legislativo e Atuação Parlamentar,0,2390310
34,Administração Pública,0,2390366
70,Finanças Públicas e Orçamento,0,2390366
34,Administração Pública,0,2390369
70,Finanças Públicas e Orçamento,0,2390369
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2390380
44,Direitos Humanos e Minorias,0,2390380
46,Educação,0,2390380
56,Saúde,0,2390380
57,Defesa e Segurança,0,2390406
44,Direitos Humanos e Minorias,0,2390406
39,Esporte e Lazer,0,2390406
41,Cidades e Desenvolvimento Urbano,0,2390498
34,Administração Pública,0,2390513
70,Finanças Públicas e Orçamento,0,2390513
56,Saúde,0,2390513
53,Processo Legislativo e Atuação Parlamentar,0,2390533
44,Direitos Humanos e Minorias,0,2390501
46,Educação,0,2390501
52,Previdência e Assistência Social,0,2390501
56,Saúde,0,2390501
34,Administração Pública,0,2390543
39,Esporte e Lazer,0,2390543
70,Finanças Públicas e Orçamento,0,2390543
34,Administração Pública,0,2390544
44,Direitos Humanos e Minorias,0,2390544
70,Finanças Públicas e Orçamento,0,2390544
70,Finanças Públicas e Orçamento,0,2390504
61,"Viação, Transporte e Mobilidade",0,2390504
42,Direito Civil e Processual Civil,0,2390547
56,Saúde,0,2390547
44,Direitos Humanos e Minorias,0,2390514
39,Esporte e Lazer,0,2390514
35,"Arte, Cultura e Religião",0,2390550
68,Direito Constitucional,0,2390550
72,Homenagens e Datas Comemorativas,0,2390550
34,Administração Pública,0,2390561
43,Direito Penal e Processual Penal,0,2390561
61,"Viação, Transporte e Mobilidade",0,2390515
34,Administração Pública,0,2390562
44,Direitos Humanos e Minorias,0,2390562
56,Saúde,0,2390562
34,Administração Pública,0,2390572
70,Finanças Públicas e Orçamento,0,2390572
56,Saúde,0,2390572
43,Direito Penal e Processual Penal,0,2390574
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390574
34,Administração Pública,0,2390579
43,Direito Penal e Processual Penal,0,2390579
40,Economia,0,2390579
39,Esporte e Lazer,0,2390579
39,Esporte e Lazer,0,2390575
34,Administração Pública,0,2390583
70,Finanças Públicas e Orçamento,0,2390583
56,Saúde,0,2390583
57,Defesa e Segurança,0,2390587
58,Trabalho e Emprego,0,2390587
76,Direito e Justiça,0,2390580
43,Direito Penal e Processual Penal,0,2390580
39,Esporte e Lazer,0,2390580
72,Homenagens e Datas Comemorativas,0,2390555
56,Saúde,0,2390555
58,Trabalho e Emprego,0,2390555
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2390590
57,Defesa e Segurança,0,2390590
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390590
44,Direitos Humanos e Minorias,0,2390591
56,Saúde,0,2390591
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2390606
58,Trabalho e Emprego,0,2390606
61,"Viação, Transporte e Mobilidade",0,2390606
44,Direitos Humanos e Minorias,0,2390592
46,Educação,0,2390592
39,Esporte e Lazer,0,2390592
43,Direito Penal e Processual Penal,0,2390577
39,Esporte e Lazer,0,2390577
34,Administração Pública,0,2390596
40,Economia,0,2390596
54,"Energia, Recursos Hídricos e Minerais",0,2390596
43,Direito Penal e Processual Penal,0,2390586
44,Direitos Humanos e Minorias,0,2390586
57,Defesa e Segurança,0,2390611
53,Processo Legislativo e Atuação Parlamentar,0,2390611
56,Saúde,0,2390627
43,Direito Penal e Processual Penal,0,2390585
44,Direitos Humanos e Minorias,0,2390585
48,Meio Ambiente e Desenvolvimento Sustentável,0,2390630
61,"Viação, Transporte e Mobilidade",0,2390619
56,Saúde,0,2390629
42,Direito Civil e Processual Civil,0,2390632
44,Direitos Humanos e Minorias,0,2390632
66,"Indústria, Comércio e Serviços",0,2390632
34,Administração Pública,0,2390734
57,Defesa e Segurança,0,2390734
46,Educação,0,2390734
51,Estrutura Fundiária,0,2390745
34,Administração Pública,0,2390760
39,Esporte e Lazer,0,2390760
70,Finanças Públicas e Orçamento,0,2390760
44,Direitos Humanos e Minorias,0,2390638
46,Educação,0,2390638
70,Finanças Públicas e Orçamento,0,2391165
52,Previdência e Assistência Social,0,2391165
58,Trabalho e Emprego,0,2391165
67,Direito e Defesa do Consumidor,0,2391190
44,Direitos Humanos e Minorias,0,2391190
52,Previdência e Assistência Social,0,2391190
56,Saúde,0,2391190
34,Administração Pública,0,2391159
54,"Energia, Recursos Hídricos e Minerais",0,2391159
48,Meio Ambiente e Desenvolvimento Sustentável,0,2391159
70,Finanças Públicas e Orçamento,0,2391167
52,Previdência e Assistência Social,0,2391167
40,Economia,0,2391229
52,Previdência e Assistência Social,0,2391229
42,Direito Civil e Processual Civil,0,2391175
70,Finanças Públicas e Orçamento,0,2391175
52,Previdência e Assistência Social,0,2391175
34,Administração Pública,0,2391249
57,Defesa e Segurança,0,2391249
56,Saúde,0,2391249
34,Administração Pública,0,2391252
54,"Energia, Recursos Hídricos e Minerais",0,2391252
70,Finanças Públicas e Orçamento,0,2391252
51,Estrutura Fundiária,0,2391267
70,Finanças Públicas e Orçamento,0,2391261
52,Previdência e Assistência Social,0,2391261
58,Trabalho e Emprego,0,2391261
70,Finanças Públicas e Orçamento,0,2391257
52,Previdência e Assistência Social,0,2391257
76,Direito e Justiça,0,2391268
43,Direito Penal e Processual Penal,0,2391268
70,Finanças Públicas e Orçamento,0,2391265
52,Previdência e Assistência Social,0,2391265
42,Direito Civil e Processual Civil,0,2391301
70,Finanças Públicas e Orçamento,0,2391264
52,Previdência e Assistência Social,0,2391264
70,Finanças Públicas e Orçamento,0,2391266
52,Previdência e Assistência Social,0,2391266
44,Direitos Humanos e Minorias,0,2391362
58,Trabalho e Emprego,0,2391362
40,Economia,0,2391388
66,"Indústria, Comércio e Serviços",0,2391388
42,Direito Civil e Processual Civil,0,2391287
43,Direito Penal e Processual Penal,0,2391287
70,Finanças Públicas e Orçamento,0,2391287
42,Direito Civil e Processual Civil,0,2391387
43,Direito Penal e Processual Penal,0,2391389
35,"Arte, Cultura e Religião",0,2391398
46,Educação,0,2391398
34,Administração Pública,0,2391365
44,Direitos Humanos e Minorias,0,2391408
48,Meio Ambiente e Desenvolvimento Sustentável,0,2391408
56,Saúde,0,2391408
76,Direito e Justiça,0,2391390
34,Administração Pública,0,2391410
70,Finanças Públicas e Orçamento,0,2391410
58,Trabalho e Emprego,0,2391410
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2391393
40,Economia,0,2391393
70,Finanças Públicas e Orçamento,0,2391393
66,"Indústria, Comércio e Serviços",0,2391393
46,Educação,0,2391415
56,Saúde,0,2391415
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2391396
44,Direitos Humanos e Minorias,0,2391396
57,Defesa e Segurança,0,2391427
56,Saúde,0,2391427
43,Direito Penal e Processual Penal,0,2391397
44,Direitos Humanos e Minorias,0,2391409
46,Educação,0,2391409
70,Finanças Públicas e Orçamento,0,2391409
62,"Ciência, Tecnologia e Inovação",0,2391466
70,Finanças Públicas e Orçamento,0,2391466
34,Administração Pública,0,2391416
41,Cidades e Desenvolvimento Urbano,0,2391416
67,Direito e Defesa do Consumidor,0,2391416
61,"Viação, Transporte e Mobilidade",0,2391416
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2391477
40,Economia,0,2391477
48,Meio Ambiente e Desenvolvimento Sustentável,0,2391477
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2391476
51,Estrutura Fundiária,0,2391476
58,Trabalho e Emprego,0,2391476
67,Direito e Defesa do Consumidor,0,2391430
61,"Viação, Transporte e Mobilidade",0,2391430
34,Administração Pública,0,2391473
41,Cidades e Desenvolvimento Urbano,0,2391473
40,Economia,0,2391473
43,Direito Penal e Processual Penal,0,2391486
44,Direitos Humanos e Minorias,0,2391486
37,Comunicações,0,2391428
42,Direito Civil e Processual Civil,0,2391428
37,Comunicações,0,2391433
67,Direito e Defesa do Consumidor,0,2391433
